id,path,No_compare,a,e,o,c,n,Description,Tops,Bottom,Clothing Color,Hair Style,Hair Color,Clothing pattern,Sleeve
19349,https://raw.githubusercontent.com/johnwwwl/imgs/main/dyvlNiOYXc.jpg,12,0.75,0.75,0.833333333,0.5,0.416666667,The female in the picture is wearing a cropped short sleeve T-shirt with a graphic element on the front and a high-waisted denim skirt with a distressed detail.,T-Shirts,Skirts,"The T-shirt is white, and the skirt is black.",Long Straight,Blonde,"The T-shirt has a graphic element with red accents, and the skirt has a plain pattern with distressed detailing.",Short sleeve
19350,https://raw.githubusercontent.com/johnwwwl/imgs/main/DYVUMNSynB.jpg,13,0.307692308,0.307692308,0.692307692,0.538461538,0.538461538,The female is wearing a casual sleeveless top and what appears to be trousers or leggings.,Tank Tops,Leggings,"The top is a light beige or cream color, and the bottoms are a dark olive or gray.",Long Straight,Brown,Horizontal stripes,Sleeveless
19351,https://raw.githubusercontent.com/johnwwwl/imgs/main/DZ7h6YB1P4.jpg,12,0.583333333,0.583333333,0.666666667,0.416666667,0.666666667,"The female is wearing a sleeveless, light-coloured blouse with a V-neckline.",Blouses,Jeans,Light blue,Short,Brown,Horizontal stripes,Sleeveless
19352,https://raw.githubusercontent.com/johnwwwl/imgs/main/dz8F15QSkN.jpg,13,0.538461538,0.538461538,0.461538462,0.538461538,0.692307692,The female is wearing a sleeveless white tank top paired with floral patterned trousers. She has a dark-colored belt.,Tank Tops,Trousers,"White for the tank top, various colors for the trousers",Long Straight,Brown,"The tank top is solid white, and the trousers have a floral pattern",Sleeveless
19353,https://raw.githubusercontent.com/johnwwwl/imgs/main/dzazkn834C.jpg,10,0.5,0.5,0.5,0.5,0.5,The female in the picture is wearing a patterned top and black bottoms.,Shirts,Jeans,Black and white,Long Straight,Brown,The top has a black and white intricate swirling pattern.,Long sleeve
19354,https://raw.githubusercontent.com/johnwwwl/imgs/main/dZgqP8NSf8.jpg,13,0.461538462,0.461538462,0.461538462,0.538461538,0.461538462,She is wearing a cropped long sleeve top and what appears to be athletic-styled trousers with a stripe detail on the sides.,Crop Tops,Trousers,Black,Long Wavy/Curly,Brown,"The top has a white stripe on the bottom hem, and the trousers have white stripes on the sides.",Long sleeve
19355,https://raw.githubusercontent.com/johnwwwl/imgs/main/DznkDLrqaw.jpg,10,0.4,0.4,0.4,0.3,0.6,The female in the picture is wearing a casual T-shirt paired with jeans.,T-Shirts,Jeans,Pink and Grey,Long Straight,Blonde,The T-shirt has a graphic print or logo on the front.,Short sleeve
19356,https://raw.githubusercontent.com/johnwwwl/imgs/main/dznzEfzeUk.jpg,9,0.111111111,0.111111111,0.444444444,0.222222222,0.555555556,The woman is wearing a turtleneck-style short-sleeved top with a visible brand logo on the front.,T-Shirts,Jeans,Black,Long Straight,Blonde,Logo,Short sleeve
19357,https://raw.githubusercontent.com/johnwwwl/imgs/main/dZO4yslj44.jpg,10,0.3,0.3,0.6,0.6,0.6,"The female is wearing a simple, snug-fitting top paired with what appears to be denim bottoms.",Sweaters,Jeans,Black top and blue bottoms,Short,Brown,The top has a small logo or text on the chest,Long sleeve
19358,https://raw.githubusercontent.com/johnwwwl/imgs/main/dzOfMJ0TC7.jpg,10,0.6,0.6,0.5,0.7,0.2,The female is wearing a sleeveless top and trousers.,Camisoles,Trousers,Black,Long Straight,Brown,Horizontal stripes,Sleeveless
19359,https://raw.githubusercontent.com/johnwwwl/imgs/main/DzOosMwuyA.jpg,13,0.307692308,0.307692308,0.461538462,0.307692308,0.461538462,The female in the picture is wearing a basic white top paired with black bottoms.,T-Shirts,Trousers,"White top, Black bottoms",Short,Blonde,Horizontal stripes,Short sleeve
19360,https://raw.githubusercontent.com/johnwwwl/imgs/main/dZsJTzlNMk.jpg,10,0.2,0.2,0.8,0.3,0.3,The female in the picture is wearing what appears to be a camisole top with lace detailing at the bottom hem.,Camisoles,Jeans,Burgundy,Long Straight,Brown,Horizontal stripes,Sleeveless
19361,https://raw.githubusercontent.com/johnwwwl/imgs/main/dZvj5wdG6W.jpg,10,0.4,0.4,0.1,0.1,0.3,The female in the picture is wearing a short sleeve top with ruffled sleeves and what appears to be either leggings or trousers for bottoms.,T-Shirts,Leggings,Grey for the top and Black for the bottoms,Long Wavy/Curly,Brown,The top has a horizontal striped pattern,Short sleeve
19362,https://raw.githubusercontent.com/johnwwwl/imgs/main/dZvk3tU0u8.jpg,10,0.7,0.7,0.5,0.4,0.3,"The female in the picture is wearing a solid blue top with a boat neckline and elbow-length sleeves, paired with light-colored bottoms. The top drapes casually around her frame, suggesting a relaxed fit.",T-Shirts,Jeans,Blue,Ponytail,Blonde,Horizontal stripes,Short sleeve
19363,https://raw.githubusercontent.com/johnwwwl/imgs/main/dZvY0ULdou.jpg,11,0.818181818,0.818181818,0.181818182,0.454545455,0.818181818,The female in the picture is wearing a top with floral print bell sleeves.,Sweaters,Trousers,Black and brown,Long Straight,Brown,The sleeves of the top have a floral pattern,Long sleeve
19364,https://raw.githubusercontent.com/johnwwwl/imgs/main/dZX1w3nTjM.jpg,16,0.25,0.25,0.6875,0.5625,0.4375,"The female in the picture is wearing a white off-the-shoulder top and blue jeans. The top has a ruffled neckline and appears to be cropped, showing a portion of her midriff.",Crop Tops,Jeans,White and Blue,Long Wavy/Curly,Black,Horizontal stripes,Long sleeve
19365,https://raw.githubusercontent.com/johnwwwl/imgs/main/E03cWWHNgO.jpg,8,0.25,0.25,0.5,0.625,0.375,The female is wearing a red T-shirt and it appears she has black pants.,T-Shirts,Jeans,Red,Long Wavy/Curly,Brown,Horizontal stripes,Short sleeve
19366,https://raw.githubusercontent.com/johnwwwl/imgs/main/E0A42eKVX0.jpg,10,0.8,0.8,0.7,0.7,0.6,The female in the picture is wearing a blouse with decorative elements and jeans.,Blouses,Jeans,Navy,Long Straight,Blonde,The blouse has decorative studs or embellishments.,Long sleeve
19367,https://raw.githubusercontent.com/johnwwwl/imgs/main/E0BAEoyi2A.jpg,9,0.333333333,0.333333333,0.666666667,0.444444444,0.222222222,The female in the picture is wearing a T-shirt with text on the front.,T-Shirts,Jeans,Burgundy,Long Wavy/Curly,Blonde,The shirt has text displayed prominently across the front.,Short sleeve
19368,https://raw.githubusercontent.com/johnwwwl/imgs/main/E0DKgTpCUl.jpg,14,0.5,0.5,0.357142857,0.428571429,0.214285714,The female in the picture is wearing a collared T-shirt and white jeans.,T-Shirts,Jeans,Pink and white,Long Straight,Brown,Horizontal stripes,Short sleeve
19369,https://raw.githubusercontent.com/johnwwwl/imgs/main/e0nbyCIiM1.jpg,7,0.857142857,0.857142857,0.428571429,0.428571429,0.857142857,"The female in the picture is wearing a sequined, probably silky or shiny fabric, t-shirt with a round neckline.",T-Shirts,Jeans,Black,Long Straight,Blonde,Sequined or shiny texture,Short sleeve
19370,https://raw.githubusercontent.com/johnwwwl/imgs/main/e0ppbOprYL.jpg,12,0.416666667,0.416666667,0.25,0.583333333,0.416666667,The female is wearing a short-sleeved top with a choker-style neckline.,T-Shirts,Jeans,Olive,Long Straight,Black,Horizontal stripes,Short sleeve
19371,https://raw.githubusercontent.com/johnwwwl/imgs/main/E0rx5DNJAA.jpg,10,0.5,0.5,0.3,0.2,0.5,The female in the picture is wearing a white T-shirt with a text logo and a patterned skirt.,T-Shirts,Skirts,White,Long Straight,Blonde,"The T-shirt has the text 'MILAN' printed on it, and the skirt has a checked pattern.",Short sleeve
19372,https://raw.githubusercontent.com/johnwwwl/imgs/main/e0U9Kgx0ow.jpg,10,0.4,0.4,0.6,0.6,0.3,The female in the picture is wearing a red top with a ruffle detail across the chest and shoulders. She also has on navy and white striped shorts.,Blouses,Shorts,Red and navy blue,Long Straight,Black,Striped (for the shorts),Sleeveless
19373,https://raw.githubusercontent.com/johnwwwl/imgs/main/e0WLV1OkSd.jpg,12,0.833333333,0.833333333,0.583333333,0.5,0.416666667,"The female is wearing a solid color top with no visible texts, logos, or patterns. She is also wearing bottoms, but they cannot be fully observed in this half-body image.",T-Shirts,Jeans,Red,Long Straight,Blonde,Horizontal stripes,Short sleeve
19374,https://raw.githubusercontent.com/johnwwwl/imgs/main/e0xv7iIgRP.jpg,10,0.5,0.5,0.2,0.6,0.3,The female in the picture is wearing a striped shirt with a jacket over it and what appears to be dark pants.,Shirts,Jeans,Black and white for the shirt; black for the jacket and pants,Long Straight,Blonde,Striped for the shirt,Long sleeve
19375,https://raw.githubusercontent.com/johnwwwl/imgs/main/E0YCXF3Aq9.jpg,9,0.333333333,0.333333333,0.666666667,0.555555556,0.222222222,"The female is wearing a casual, comfortable plain white T-shirt paired with what appears to be dark trousers.",T-Shirts,Trousers,White,Long Straight,Brown,Horizontal stripes,Short sleeve
19376,https://raw.githubusercontent.com/johnwwwl/imgs/main/e10iJ6YkHy.jpg,17,0.588235294,0.588235294,0.352941176,0.529411765,0.235294118,The female in the picture is wearing a plain white T-shirt paired with striped trousers.,T-Shirts,Trousers,White and navy striped,Long Wavy/Curly,Brown,"The T-shirt is plain, and the trousers have a vertical striped pattern.",Short sleeve
19377,https://raw.githubusercontent.com/johnwwwl/imgs/main/e18RMe2ixs.jpg,13,0.384615385,0.384615385,0.461538462,0.538461538,0.230769231,The female in the picture is wearing a high-necked top and a pair of jeans.,Turtleneck,Jeans,The top is a pastel pink and the jeans are blue.,Long Straight,Brown,Horizontal stripes,Long sleeve
19378,https://raw.githubusercontent.com/johnwwwl/imgs/main/e1CGMKdxZS.jpg,10,0.8,0.8,0.3,0.3,0.5,The woman is wearing a V-neck top with long sleeves. The top is fitted and has a dot pattern all over it.,Shirts,Jeans,Black,Long Straight,Blonde,Dots,Long sleeve
19379,https://raw.githubusercontent.com/johnwwwl/imgs/main/E1CuUFy7ef.jpg,11,0.181818182,0.181818182,0.454545455,0.545454545,0.181818182,The female is wearing a black top with fringe details on the front.,T-Shirts,Jeans,Black,Long Wavy/Curly,Brown,Fringe details on the top,Short sleeve
19380,https://raw.githubusercontent.com/johnwwwl/imgs/main/e1DLuqxDGj.jpg,14,0.285714286,0.285714286,0.357142857,0.428571429,0.5,The female in the picture is wearing a studded T-shirt and a leather skirt.,T-Shirts,Skirts,Black,Long Straight,Brown,The T-shirt features a studded pattern with metallic embellishments.,Short sleeve
19381,https://raw.githubusercontent.com/johnwwwl/imgs/main/e1es5mWRdq.jpg,13,0.461538462,0.461538462,0.384615385,0.846153846,0.538461538,The female in the picture is wearing a casual short-sleeved t-shirt and jeans.,T-Shirts,Jeans,The t-shirt is predominantly white while the jeans are blue.,Long Straight,Blonde,"There is text on the t-shirt with the brand name and logo, as well as the word 'LONDON' below it.",Short sleeve
19382,https://raw.githubusercontent.com/johnwwwl/imgs/main/E1ESRpuhjN.jpg,9,0.555555556,0.555555556,0.444444444,0.555555556,0.222222222,The female is wearing a sleeveless lace top with some intricate patterns. It has a high neckline and appears to be fitted. She is also wearing high-waisted trousers with button details.,Lace top (not exactly listed but closest to Tank Tops/Camisoles),Trousers,Navy or Dark Blue,Long Wavy/Curly,Blonde,The top has a lace pattern while the trousers are solid colored with button details.,Sleeveless
19383,https://raw.githubusercontent.com/johnwwwl/imgs/main/e1gAyPjHbP.jpg,11,0.818181818,0.818181818,0.545454545,0.454545455,0.727272727,The female in the picture is wearing a casual T-shirt paired with jeans.,T-Shirts,Jeans,White for the top and blue for the jeans,Long Straight,Blond,Horizontal stripes,Short sleeve
19384,https://raw.githubusercontent.com/johnwwwl/imgs/main/E1jvLp0wSg.jpg,14,0.785714286,0.785714286,0.5,0.357142857,0.785714286,The female in the picture is wearing a floral blouse and jeans.,Blouses,Jeans,"The blouse has a white base color with floral patterns containing red, green, and other colors. The jeans are blue.",Long Wavy/Curly,Brown,Floral pattern on the blouse and no visible patterns on the jeans.,Short sleeve
19385,https://raw.githubusercontent.com/johnwwwl/imgs/main/e1kbrMYUrR.jpg,11,0.272727273,0.272727273,0.636363636,0.545454545,0.545454545,The female in the picture is wearing a basic black T-shirt paired with what seems to be navy blue trousers.,T-Shirts,Trousers,Black and navy blue,Long Wavy/Curly,Blonde,Horizontal stripes,Short sleeve
19386,https://raw.githubusercontent.com/johnwwwl/imgs/main/E1kjTWU0uL.jpg,11,0.727272727,0.727272727,0.363636364,0.363636364,0.454545455,The female in the picture is wearing a black top and white jeans.,T-Shirts,Jeans,Black and white,Short,Blonde,Horizontal stripes,Short sleeve
19387,https://raw.githubusercontent.com/johnwwwl/imgs/main/e1KXX93ImJ.jpg,9,0.555555556,0.555555556,0.333333333,0.444444444,0.333333333,The female is wearing a cropped top with a logo on the front and high-waisted pants.,Crop Tops,Trousers,Black,Short,Blonde,The top displays a logo with a white background and red lettering.,Short sleeve
19388,https://raw.githubusercontent.com/johnwwwl/imgs/main/e1NhIl4fIT.jpg,12,0.416666667,0.416666667,0.75,0.666666667,0.75,The female in the picture is wearing a horizontally striped sweater.,Sweaters,Jeans,Blue and white,Short,Brown,Horizontal stripes,Long sleeve
19389,https://raw.githubusercontent.com/johnwwwl/imgs/main/E1WaVzOOav.jpg,11,0.454545455,0.454545455,0.454545455,0.454545455,0.545454545,"The female is wearing a layered top, which appears to be a combination of a cowl neck-like style overlaying what might be a tank top or similar garment underneath.",Shirts,Jeans,Blue,Long Straight,Blonde,Horizontal stripes,Long sleeve
19390,https://raw.githubusercontent.com/johnwwwl/imgs/main/E1yIYe9P0a.jpg,11,0.545454545,0.545454545,0.727272727,0.545454545,0.545454545,The female in the picture is wearing a striped T-shirt paired with brightly colored trousers.,T-Shirts,Trousers,"Pink and white stripes for the T-shirt, and green for the trousers",Long Straight,Dark brown,"Horizontal stripes on the T-shirt, solid color on the trousers",Short sleeve
19391,https://raw.githubusercontent.com/johnwwwl/imgs/main/E2vsbMAP9S.jpg,14,0.285714286,0.285714286,0.428571429,0.214285714,0.428571429,"The female in the picture is wearing a sleeveless, peplum-style top with a round neckline and a skirt.",Blouses,Skirts,The blouse is black and the skirt is a wine or burgundy color.,Short,Brown,Horizontal stripes,Sleeveless
19392,https://raw.githubusercontent.com/johnwwwl/imgs/main/e3hTQxl71h.jpg,14,0.428571429,0.428571429,0.571428571,0.642857143,0.571428571,"The female is wearing a long sleeve, striped top.",Sweaters,Jeans,Blue and white,Long Straight,Brown,Horizontal stripes,Long sleeve
19393,https://raw.githubusercontent.com/johnwwwl/imgs/main/e3pBo7Smmd.jpg,10,0.4,0.4,0.4,0.6,0.5,The female is wearing what appears to be a fitted long sleeve top with text on the front.,Sweaters,Trousers,Grey,Long Straight,Dark brown,"There's text on the sweater, potentially a brand name or slogan.",Long sleeve
19394,https://raw.githubusercontent.com/johnwwwl/imgs/main/e43I5ptBU4.jpg,6,0.333333333,0.333333333,0.833333333,0.666666667,0.666666667,The female is wearing a T-Shirt and trousers.,T-Shirts,Trousers,Black,Long Straight,Blonde,The T-Shirt has a text logo on the front.,Short sleeve
19395,https://raw.githubusercontent.com/johnwwwl/imgs/main/e4UZDY3blT.jpg,13,0.538461538,0.538461538,0.538461538,0.538461538,0.538461538,The female in the picture is wearing a top with flared sleeves and a round neckline. It features horizontal stripes.,Sweaters,Skirts,Blue,Long Straight,Blonde,"Striped top with no visible logos or text, floral pattern on the skirt",Long sleeve
19396,https://raw.githubusercontent.com/johnwwwl/imgs/main/e5E8gUkjal.jpg,11,0.181818182,0.181818182,0.363636364,0.545454545,0.181818182,The female in the picture is wearing a textured long sleeve top.,Sweaters,Jeans,Navy,Long Straight,Blonde,Textured or ribbed pattern,Long sleeve
19397,https://raw.githubusercontent.com/johnwwwl/imgs/main/E5hh5zQhJR.jpg,9,0.555555556,0.555555556,0.555555556,0.555555556,0.555555556,She is wearing a printed blouse and jeans.,Blouses,Jeans,Brown,Long Wavy/Curly,Black,The blouse has a geometric print with lighter and darker brown tones.,Short sleeve
19398,https://raw.githubusercontent.com/johnwwwl/imgs/main/E5SW6FkJLV.jpg,9,0.666666667,0.666666667,0.444444444,0.555555556,0.555555556,The female is wearing a color-blocked top with black long sleeves and a red bodice. She appears to be wearing a black skirt with a frayed hem detail.,Shirts,Skirts,Black and red,Long Straight,Black,Horizontal stripes,Long sleeve
19399,https://raw.githubusercontent.com/johnwwwl/imgs/main/E5y2yZtCRa.jpg,15,0.533333333,0.533333333,0.333333333,0.533333333,0.666666667,"The female in the picture is wearing a sleeveless top with a scalloped neckline detail, and high-waisted trousers.",Camisoles,Trousers,Top is maroon or a similar dark red variant; trousers are blue.,Long Straight,Blonde,Horizontal stripes,Sleeveless
19400,https://raw.githubusercontent.com/johnwwwl/imgs/main/E6SDzsXm4K.jpg,10,0.4,0.4,0.4,0.4,0.5,The female is wearing a one-shoulder top and embroidered jeans.,Blouses,Jeans,"Light blue top, dark blue jeans",Ponytail,Blonde,The jeans have floral embroidery on the right leg.,Short sleeve
19401,https://raw.githubusercontent.com/johnwwwl/imgs/main/E6TLFoRgi0.jpg,8,0.375,0.375,0.375,0.5,0.625,The female in the picture is wearing a sleeveless white camisole top paired with a high-waisted skirt featuring geometric patterns.,Camisoles,Skirts,White,Long Straight,Brown,"The skirt has geometric patterns, predominantly in black and white with some gray.",Sleeveless
19402,https://raw.githubusercontent.com/johnwwwl/imgs/main/e6xw0Ol3aA.jpg,11,0.272727273,0.272727273,0.363636364,0.363636364,0.454545455,"The female in the picture is wearing a short sleeve, striped, ribbed T-Shirt and denim jeans.",T-Shirts,Jeans,Yellow,Long Wavy/Curly,Brown,Horizontal stripes with text on the chest area,Short sleeve
19403,https://raw.githubusercontent.com/johnwwwl/imgs/main/e6YKNlr4Cw.jpg,16,0.4375,0.4375,0.5625,0.75,0.5625,"She is wearing a casual T-shirt with a textual print on the front that reads 'Heart Beat,' paired with jeans.",T-Shirts,Jeans,Grey,Long Wavy/Curly,Brown,The T-shirt has a graphic print with text that says 'Heart Beat' along with some smaller text beneath.,Short sleeve
19404,https://raw.githubusercontent.com/johnwwwl/imgs/main/E7e1JKrZ2E.jpg,11,0.363636364,0.363636364,0.454545455,0.545454545,0.363636364,The female is wearing a collared shirt with a few buttons at the top and some kind of bottoms that appear to be trousers or slacks.,Shirts,Trousers,The shirt is pink and the bottoms are black.,Long Wavy/Curly,Blonde,Horizontal stripes,Short sleeve
19405,https://raw.githubusercontent.com/johnwwwl/imgs/main/E7mA4LfFeV.jpg,10,0.3,0.3,0.4,0.4,0.4,The female is wearing a sleeveless black top paired with what appears to be light-colored striped trousers.,Tank Tops,Trousers,Black and light gray/white,Ponytail,Dark brown or black,"The top is plain black, while the bottoms have a striped pattern.",Sleeveless
19406,https://raw.githubusercontent.com/johnwwwl/imgs/main/e8C50BAvjG.jpg,13,0.538461538,0.538461538,0.384615385,0.384615385,0.384615385,"The female in the picture is wearing a layered top consisting of a white inner layer that appears to be a tank top or camisole, and a black, long sleeve outer layer with a distinctive asymmetrical hem.",Layers including a Tank Top or Camisole and a Long Sleeve Top,Leggings,Black and White,Ponytail,Blonde,Solid colors,Long sleeve
19407,https://raw.githubusercontent.com/johnwwwl/imgs/main/e8l6i58DT5.jpg,13,0.769230769,0.769230769,0.384615385,0.461538462,0.692307692,The female in the picture is wearing a T-shirt and jeans.,T-Shirts,Jeans,White and blue,Long Straight,Black,The T-shirt has a text logo saying 'POPUP' in red on a white background.,Short sleeve
19408,https://raw.githubusercontent.com/johnwwwl/imgs/main/E8rLhLY4vF.jpg,14,0.714285714,0.714285714,0.428571429,0.357142857,0.5,The female is wearing a horizontal striped T-shirt with short sleeves and jeans.,T-Shirts,Jeans,Black and white,Long Wavy/Curly,Black,Horizontal stripes,Short sleeve
19409,https://raw.githubusercontent.com/johnwwwl/imgs/main/E8ryQ0gqqU.jpg,12,0.416666667,0.416666667,0.333333333,0.25,0.333333333,The woman is wearing a long-sleeved top with a graphic design featuring the word 'GAP' in a leopard print style.,Sweatshirts,Jeans,White,Long Straight,Blonde,Text ('GAP') with a leopard print design,Long sleeve
19410,https://raw.githubusercontent.com/johnwwwl/imgs/main/E8WIAYlIqI.jpg,12,0.5,0.5,0.583333333,0.083333333,0.5,The female is wearing a sleeveless top featuring cut-out details around the midriff and neckline.,Crop Tops,Jeans,Green,Long Straight,Brown,"The top has cut-out patterns around the midriff and neckline, with no visible logos or text.",Sleeveless
19411,https://raw.githubusercontent.com/johnwwwl/imgs/main/E8WZ0uLMUH.jpg,9,0.444444444,0.444444444,0.222222222,0.666666667,0.444444444,She is wearing a sleeveless blouse and jeans.,Blouses,Jeans,Maroon,Long Straight,Blonde,Horizontal stripes,Sleeveless
19412,https://raw.githubusercontent.com/johnwwwl/imgs/main/E8ZI6s6FUy.jpg,9,0.444444444,0.444444444,0.444444444,0.222222222,0.333333333,The female in the picture is wearing a sleeveless tank top with a V-neck and a pair of jeans.,Tank Tops,Jeans,The tank top is light pink and the jeans are dark blue.,Long Straight,Brown,Horizontal stripes,Sleeveless
19413,https://raw.githubusercontent.com/johnwwwl/imgs/main/E93A91ntLv.jpg,10,0.4,0.4,0.5,0.5,0.4,The female is wearing a T-shirt with a cursive text graphic on the front.,T-Shirts,Jeans,White,Long Straight,Brown,Text graphic,Short sleeve
19414,https://raw.githubusercontent.com/johnwwwl/imgs/main/e97SebX4tN.jpg,10,0.6,0.6,0.7,0.7,0.6,The female in the picture is wearing a camisole with thin straps and jeans.,Camisoles,Jeans,Black,Long Straight,Blonde,Floral pattern with small red and white flowers.,Sleeveless
19415,https://raw.githubusercontent.com/johnwwwl/imgs/main/E9kePzmCgD.jpg,12,0.583333333,0.583333333,0.75,0.833333333,0.666666667,The female is wearing a high-neck top with ruffle detail on the shoulders.,Sweaters,Jeans,Black,Long Straight,Brown,Horizontal stripes,Long sleeve
19416,https://raw.githubusercontent.com/johnwwwl/imgs/main/EA0QdEdFhd.jpg,9,0.333333333,0.333333333,0.666666667,0.333333333,0.444444444,"The female in the picture is wearing a sleeveless, v-neck top and jeans.",Camisoles,Jeans,"The top is white, and the jeans are blue.",Long Wavy/Curly,Blonde,Horizontal stripes,Sleeveless
19417,https://raw.githubusercontent.com/johnwwwl/imgs/main/EadrKk6wWe.jpg,9,0.333333333,0.333333333,0.444444444,0.444444444,0.333333333,"The female in the picture is wearing a casual, loose-fitting T-shirt tucked into her jeans.",T-Shirts,Jeans,Grey,Short,Blonde,Horizontal stripes,Short sleeve
19418,https://raw.githubusercontent.com/johnwwwl/imgs/main/EAeLHvujUV.jpg,7,0.428571429,0.428571429,0.571428571,0.428571429,0.714285714,"The female in the picture is wearing a casual, grey T-shirt with a colorful wordmark design on the front.",T-Shirts,Jeans,Grey,Long Straight,Brown,The T-shirt has a wordmark design that reads 'REVENGE' in multicolored lettering,Short sleeve
19419,https://raw.githubusercontent.com/johnwwwl/imgs/main/EaI3vKl6we.jpg,10,0.4,0.4,0.4,0.6,0.6,"The female in the picture is wearing a casual, short-sleeve T-shirt paired with what appears to be jeans.",T-Shirts,Jeans,"White for the top, blue for the bottoms",Long Straight,Black,Horizontal stripes,Short sleeve
19420,https://raw.githubusercontent.com/johnwwwl/imgs/main/EaNLsfqcHC.jpg,11,0.545454545,0.545454545,0.636363636,0.818181818,0.545454545,The female in the picture is wearing a long-sleeve top with ruffle detailing around the shoulder area.,Sweaters,Jeans,Grey,Long Straight,Blonde,Horizontal stripes,Long sleeve
19421,https://raw.githubusercontent.com/johnwwwl/imgs/main/eap4i2a616.jpg,9,0.666666667,0.666666667,1.0,0.666666667,0.777777778,"The female in the picture is wearing a blouse-style top with a skirt. The blouse is simple, without any prominent patterns or logos, and the skirt appears to be pleated.",Blouses,Skirts,Black top and teal skirt,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
19422,https://raw.githubusercontent.com/johnwwwl/imgs/main/EaPRnrQ5AW.jpg,9,0.555555556,0.555555556,0.555555556,0.666666667,0.333333333,The female in the picture is wearing a casual white T-shirt with a wordmark logo across the chest.,T-Shirts,Jeans,White,Long Straight,Blonde,The T-shirt has a wordmark logo with the text 'Blondie' in a cursive pink font.,Short sleeve
19423,https://raw.githubusercontent.com/johnwwwl/imgs/main/easXB7Ri8Y.jpg,14,0.285714286,0.285714286,0.357142857,0.428571429,0.5,She is wearing a light pink tank top with thin straps and jeans.,Tank Tops,Jeans,Light Pink and Blue,Long Straight,Brown,Horizontal stripes,Sleeveless
19424,https://raw.githubusercontent.com/johnwwwl/imgs/main/EAt7Ubr629.jpg,9,0.666666667,0.666666667,0.444444444,0.555555556,0.555555556,The female in the picture is wearing a casual sweater with a graphic floral print on the front.,Sweaters,Jeans,Grey,Long Straight,Brown,Floral print,Long sleeve
19425,https://raw.githubusercontent.com/johnwwwl/imgs/main/eAYrV5qwXl.jpg,13,0.538461538,0.538461538,0.538461538,0.461538462,0.461538462,The female is wearing a T-shirt with a graphic print design.,T-Shirts,Jeans,Pink,Short,Brown,The T-shirt has a large text logo on the front with palm tree graphics and a splattered pink pattern.,Short sleeve
19426,https://raw.githubusercontent.com/johnwwwl/imgs/main/eAz3k3CqIn.jpg,10,0.8,0.8,0.9,0.5,0.3,The female in the picture is wearing a long sleeve top.,Sweaters,Jeans,Pink,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
19427,https://raw.githubusercontent.com/johnwwwl/imgs/main/Eb2MEs18cW.jpg,12,0.666666667,0.666666667,0.416666667,0.5,0.75,She is wearing a sporty top with long sleeves,Crop Tops,Jeans,Red,Long Straight,Dark Brown,Horizontal stripes,Long sleeve
19428,https://raw.githubusercontent.com/johnwwwl/imgs/main/eBewaEbSpw.jpg,10,0.4,0.4,0.5,0.5,0.4,"The female in the picture is wearing a simple, solid-color top and lighter-colored bottoms.",Blouses,Trousers,"Navy Blue (for the top), Beige or Tan (for the bottoms)",Long Straight,Blond,Horizontal stripes,Short sleeve
19429,https://raw.githubusercontent.com/johnwwwl/imgs/main/EBGWGGhj4A.jpg,13,0.615384615,0.615384615,0.461538462,0.384615385,0.769230769,The female is wearing a blouse with a flared hem.,Blouses,Jeans,Blue,Long Wavy/Curly,Blonde,Horizontal stripes,Short sleeve
19430,https://raw.githubusercontent.com/johnwwwl/imgs/main/EBijIMHvVa.jpg,9,0.444444444,0.444444444,0.666666667,0.666666667,0.222222222,The female is wearing a horizontal striped long sleeve top and appears to be wearing trousers.,Sweaters,Trousers,Black and white,Long Straight,Blonde,Horizontal stripes,Long sleeve
19431,https://raw.githubusercontent.com/johnwwwl/imgs/main/Eblz6J5sx2.jpg,10,0.5,0.5,0.6,0.7,0.5,The female in the picture is wearing a tank top with a text logo paired with a pencil skirt.,Tank Tops,Skirts,The tank top is white and the skirt is black.,Long Straight,Brown,The tank top has a text logo on it.,Sleeveless
19432,https://raw.githubusercontent.com/johnwwwl/imgs/main/EbPdDgOa6E.jpg,9,0.444444444,0.444444444,0.222222222,0.333333333,0.222222222,The female in the picture is wearing a raglan sleeve top with a graphic print on the front. The sleeves are a different color from the main body of the top.,Sweaters,Jeans,Blue,Long Straight,Brown,The top has a text and floral graphic print on the front.,Long sleeve
19433,https://raw.githubusercontent.com/johnwwwl/imgs/main/ebQzQQNCq3.jpg,10,0.7,0.7,0.4,0.4,0.5,The female is wearing a cropped black top with voluminous sleeves and light blue denim jeans.,Crop Tops,Jeans,Black and light blue,Long Wavy/Curly,Black,Horizontal stripes,Long sleeve
19434,https://raw.githubusercontent.com/johnwwwl/imgs/main/EBVynBsKE4.jpg,13,0.461538462,0.461538462,0.615384615,0.461538462,0.384615385,The female is wearing a T-shirt with a prominent logo on the front and black leggings.,T-Shirts,Leggings,Grey,Long Wavy/Curly,Blonde,The T-shirt has a logo with the word 'RAW' on it.,Short sleeve
19435,https://raw.githubusercontent.com/johnwwwl/imgs/main/ebz1I31yQQ.jpg,12,0.583333333,0.583333333,0.583333333,0.75,0.666666667,The female is wearing a horizontal striped long-sleeve top paired with dark blue jeans.,Sweaters,Jeans,White and red,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
